X1,X2,X3,X4,X5,y
8.45,1.71,5.35,6.37,5.12,2810.64
6.13,0.71,2.01,2.62,6.09,1919.01
2.68,2.66,1.7,4.55,1.46,176.12
6.84,3.08,4.5,0.93,0.67,1034.86
0.7,8.1,6.0,8.53,5.74,319.48
7.57,8.85,4.3,1.25,3.03,336.47
7.85,1.17,7.97,3.85,4.47,1864.1
9.7,7.54,0.48,6.26,5.81,3455.78
1.58,9.46,9.45,7.16,8.41,1157.32
7.45,6.27,5.58,5.27,9.03,4594.74
9.28,6.75,0.97,5.11,5.16,2955.49
9.9,3.66,0.45,9.05,6.55,5019.85
1.28,7.39,6.32,7.0,5.75,395.47
5.5,6.11,3.42,5.99,5.78,1328.68
3.76,3.77,2.33,8.46,9.03,4093.65
3.19,5.83,9.78,0.41,8.78,2549.88
6.38,6.6,3.86,8.88,2.07,928.82
6.76,9.09,2.52,5.63,5.31,588.07
6.38,8.59,2.55,9.88,3.59,617.15
3.69,1.58,4.62,0.97,6.78,1655.9
4.59,2.73,0.32,7.87,1.9,726.01
2.78,7.38,6.58,5.72,6.32,645.59
8.62,4.63,6.44,7.69,4.12,2545.51
2.03,4.97,2.73,2.48,7.71,2085.84
0.93,1.51,0.03,2.18,7.45,2024.08
1.4,7.88,7.6,8.03,1.13,-687.61
6.79,1.32,9.18,0.67,2.52,725.43
4.36,6.84,1.06,2.06,7.02,1456.64
0.27,8.32,5.37,9.6,6.09,587.85
4.21,0.81,4.11,0.43,5.16,916.21
7.55,5.71,8.72,6.41,2.68,1115.59
0.5,8.61,0.18,9.89,2.73,-397.54
6.21,3.4,5.14,0.44,8.61,3786.32
5.28,4.35,6.99,5.34,1.17,380.12
9.14,0.26,5.19,1.78,5.87,3469.59
2.04,4.58,3.13,8.42,2.86,438.56
8.47,1.66,5.78,4.05,5.48,2810.32
3.59,8.15,9.97,6.56,6.97,536.29
5.22,9.54,4.69,7.12,1.53,-826.59
5.01,3.57,1.67,2.89,8.28,3170.99
0.97,7.96,8.67,8.5,7.66,1376.28
7.57,8.02,6.54,6.84,7.44,2657.48
5.61,7.85,0.25,6.52,8.91,3404.96
6.91,4.8,1.32,4.51,2.37,1133.59
5.96,7.57,7.98,7.27,7.51,2059.09
7.75,5.57,3.7,7.73,2.79,1734.34
6.74,4.53,0.52,6.62,9.93,5851.7
7.47,5.22,6.51,4.6,8.06,3666.68
8.13,1.65,3.84,2.89,9.71,6218.31
5.12,3.33,6.57,1.08,5.33,1031.95
9.8,0.56,9.49,6.23,4.43,3277.48
9.38,3.42,0.56,7.47,5.51,3832.87
8.76,1.44,6.72,6.58,0.63,2321.1
6.55,7.05,3.29,2.92,5.29,1122.09
5.84,3.44,2.82,9.4,0.85,1192.86
8.35,5.92,3.15,9.89,4.35,2649.2
2.83,1.95,6.73,1.67,3.55,168.62
1.71,8.49,1.98,2.34,5.12,-384.55
6.21,3.67,4.31,9.53,0.83,1310.08
5.49,0.63,7.66,7.53,9.17,4363.1
0.44,8.48,8.56,1.67,8.55,1594.32
7.03,7.28,4.4,5.78,8.29,3403.42
0.19,5.63,4.5,4.28,1.8,-193.75
0.39,9.29,7.37,3.31,7.77,650.61
7.55,6.78,9.81,2.67,3.77,703.71
3.02,4.18,2.59,3.42,6.17,1201.63
3.03,4.93,6.19,6.18,5.04,643.76
8.25,2.24,4.81,9.37,3.94,2678.23
6.12,3.07,9.8,2.3,6.67,1688.81
4.02,6.52,2.63,7.8,7.49,2155.32
4.07,0.91,6.64,2.85,6.63,1537.39
5.61,7.63,5.53,6.92,3.09,179.14
2.4,8.74,4.61,9.94,0.92,-542.42
0.97,4.48,0.56,2.29,8.98,3383.82
6.92,3.21,5.44,3.56,3.96,1377.78
7.16,5.14,9.77,2.75,5.51,1367.35
3.31,4.81,2.22,4.87,6.89,1673.77
7.37,5.76,5.78,0.6,4.02,1286.42
6.25,0.53,8.56,7.67,3.9,1129.88
0.76,4.15,0.34,6.22,4.77,646.74
0.91,1.58,5.45,6.04,3.83,400.34
9.52,8.54,1.45,9.76,1.98,2411.62
2.09,1.91,5.88,8.44,0.91,362.99
1.36,4.03,7.93,9.93,0.46,301.11
0.03,6.33,2.11,4.49,3.77,-48.13
5.52,5.24,2.19,7.24,2.35,734.26
9.48,4.67,5.72,8.38,7.81,5308.78
3.69,8.86,9.74,9.66,7.12,762.54
9.97,2.89,7.56,4.79,0.85,3150.63
7.48,0.34,3.09,6.4,8.61,4699.0
8.56,8.9,1.39,2.26,7.74,3092.68
9.56,4.35,5.77,4.89,5.71,3718.12
8.74,4.73,2.71,5.44,9.08,5832.27
8.29,3.02,6.84,4.48,5.48,2605.91
1.21,4.82,8.02,5.96,0.55,-243.19
3.44,0.96,8.21,1.77,9.14,3534.27
5.89,6.62,8.11,5.27,6.48,1393.28
9.62,8.36,3.45,3.17,9.23,5730.19
9.55,2.33,3.92,5.33,9.2,6736.81
8.34,5.69,1.69,1.64,4.72,2186.42
4.78,4.68,7.25,7.33,2.33,415.64
6.1,4.53,7.87,1.55,6.08,1490.26
3.78,9.51,8.7,7.67,9.64,2910.43
7.11,0.5,2.84,6.91,8.23,4162.29
9.87,1.88,9.54,1.88,7.9,5095.4
2.54,8.0,4.86,1.75,4.93,-281.21
0.97,6.9,8.11,9.25,7.68,1879.01
8.93,3.61,9.28,8.16,5.62,3138.16
4.57,5.78,3.11,7.92,1.96,429.21
4.96,4.25,2.47,4.04,7.6,2517.6
0.81,4.28,7.11,7.46,3.79,294.77
9.53,0.13,0.94,2.07,6.75,4384.74
7.76,7.52,5.3,3.42,4.8,1375.9
9.96,3.37,6.15,8.7,8.15,6180.42
5.88,8.49,0.38,6.45,3.87,137.71
7.17,9.66,1.24,0.04,0.88,-386.02
3.11,1.14,2.11,3.29,8.34,2957.2
9.11,8.4,8.45,8.28,8.3,4295.94
9.07,1.47,2.52,6.8,6.03,3794.79
5.74,7.66,1.86,8.78,7.56,2429.26
1.67,7.65,3.25,1.84,2.21,-682.86
3.48,5.32,7.49,2.39,5.81,681.42
7.22,4.16,4.29,2.62,8.27,3892.71
3.01,8.64,4.3,6.89,3.05,-677.69
0.18,9.0,4.7,8.07,2.89,-851.95
8.69,2.45,3.38,4.97,1.56,2307.56
7.1,7.81,1.09,2.46,0.62,416.49
0.91,2.05,9.48,2.48,8.48,2489.58
1.31,3.98,3.21,0.71,8.62,3007.41
0.11,0.43,7.66,0.21,7.9,2139.44
4.67,3.05,2.12,7.34,5.08,1270.94
5.88,6.13,5.34,6.93,1.77,556.92
4.39,8.76,7.4,4.94,5.21,-296.79
6.12,9.66,8.88,8.87,0.72,-758.44
4.2,5.07,6.38,8.02,1.62,345.16
9.21,6.99,3.42,0.91,1.41,2037.68
7.12,4.96,9.21,7.63,9.06,4521.34
2.61,2.68,1.31,6.6,1.5,313.7
9.19,1.46,7.42,2.54,0.87,2402.9
6.04,5.18,4.83,8.61,7.84,3260.43
0.61,9.9,2.48,8.05,2.71,-1291.11
8.69,8.4,2.14,4.17,1.26,1238.18
5.63,7.88,9.02,4.19,1.67,-527.96
4.91,7.67,2.99,9.76,9.69,4602.0
9.94,2.73,6.69,3.13,6.06,4207.78
9.65,7.0,9.52,9.18,6.99,4096.16
4.31,5.41,1.68,0.32,6.74,1536.57
9.16,2.99,1.83,4.26,9.72,7023.54
1.41,4.12,2.06,2.13,0.87,-54.85
7.27,8.0,7.33,5.42,9.78,4841.34
9.18,1.97,4.47,4.82,7.75,4892.76
9.8,2.87,3.7,1.48,2.58,3182.49
5.37,8.07,4.57,3.35,1.18,-360.92
4.05,2.02,2.74,8.31,0.2,635.93
4.6,8.91,1.07,7.14,9.07,2952.26
8.33,0.26,3.39,6.42,5.96,3170.29
8.19,5.87,7.65,1.28,5.07,1933.65
4.73,0.57,6.97,4.18,7.96,2703.88
9.96,6.27,2.22,5.12,4.31,3396.75
3.96,3.22,0.88,3.72,10.0,5047.61
3.17,0.29,2.47,1.22,0.56,129.94
9.57,3.57,6.63,9.65,8.53,6286.4
8.47,3.23,2.53,8.42,5.74,3333.86
8.94,7.34,8.5,5.66,6.35,2780.04
5.56,6.89,6.14,2.39,8.11,2524.93
2.96,0.07,2.68,0.21,7.46,2112.64
7.36,7.5,9.1,0.61,0.26,218.74
4.38,4.43,1.01,4.73,3.1,444.93
2.9,6.98,4.28,4.44,4.08,-76.18
0.85,7.86,3.79,7.4,6.94,1070.95
8.32,3.46,2.12,7.65,6.66,3643.4
6.26,9.85,7.85,3.61,6.69,335.57
4.77,1.82,8.33,5.46,4.04,543.32
6.5,9.77,3.05,0.69,9.02,2765.87
5.27,8.25,6.04,9.48,8.56,2997.62
7.37,0.81,1.13,9.45,0.52,1921.79
7.37,4.89,9.78,6.42,4.43,1312.09
3.87,8.89,5.74,1.91,4.35,-711.91
1.76,2.03,7.36,2.37,4.73,356.74
7.57,3.12,7.31,7.97,5.33,2332.05
5.91,1.19,2.28,9.77,8.15,3931.73
6.5,6.56,1.14,8.67,1.79,964.85
1.32,7.9,1.93,4.78,9.79,3775.34
6.16,3.22,5.01,8.55,1.01,1152.48
7.22,4.53,6.56,8.93,9.69,5847.06
6.22,7.48,2.53,5.24,0.02,241.12
1.58,7.47,9.17,1.06,5.67,-221.54
5.57,3.62,3.7,4.08,2.96,727.84
9.18,3.15,2.79,5.89,2.74,2824.53
9.89,8.04,0.98,7.55,5.49,3433.26
6.74,0.96,5.84,6.36,0.89,1166.8
4.09,8.26,8.42,8.4,3.17,-483.83
0.02,3.23,2.71,8.55,3.41,600.1
6.72,2.16,4.41,3.72,7.94,3467.1
2.98,2.78,0.1,8.61,2.11,579.78
4.81,0.31,1.13,4.94,4.61,994.43
2.53,0.38,4.64,8.38,2.98,578.76
3.07,6.39,1.78,5.17,0.74,-172.47
7.19,4.84,9.88,1.86,2.35,639.56
2.28,7.52,8.09,1.61,9.17,2744.96
6.44,1.8,9.1,3.99,4.1,907.62
7.52,1.68,6.06,5.56,3.98,1788.06
4.84,6.72,9.97,9.01,9.54,4014.72
8.54,4.95,4.84,6.76,3.27,2275.87
2.28,6.11,7.59,1.58,2.12,-482.58
4.49,0.6,7.75,8.34,2.86,612.32
3.73,9.2,2.72,2.3,9.33,2711.14
6.14,8.11,2.16,7.01,5.68,1027.23
2.62,6.17,8.9,1.65,5.99,368.46
0.76,0.27,0.79,6.25,4.03,535.7
8.52,4.11,4.34,5.37,5.1,2733.4
2.07,6.96,1.12,1.81,5.17,163.59
8.17,5.46,2.95,3.36,2.19,1674.53
8.86,0.7,4.69,4.75,1.5,2400.99
0.16,3.88,7.25,1.24,0.77,-264.36
4.45,4.61,1.55,8.93,8.46,3577.97
2.8,3.0,5.58,7.45,4.15,642.1
5.47,0.94,5.21,5.03,2.6,719.9
7.46,3.81,3.47,5.84,1.06,1506.43
1.31,8.92,9.4,8.61,6.67,151.76
0.95,4.61,8.8,1.64,3.22,-315.33
2.06,1.09,2.67,0.98,8.1,2598.67
2.69,9.24,5.23,1.88,5.8,-443.66
5.88,8.94,3.23,9.96,5.9,1042.62
6.22,1.6,4.96,4.31,7.61,2973.21
3.2,9.56,9.2,4.96,6.73,-298.95
6.81,0.14,4.14,2.23,8.06,3589.88
7.44,9.13,1.27,6.55,9.6,4498.13
2.14,6.66,4.58,7.13,7.94,2208.78
6.48,6.04,0.25,3.13,7.79,2897.93
5.0,10.0,7.67,7.45,7.45,665.11
1.08,8.24,4.47,8.77,2.15,-490.13
9.9,7.01,5.96,4.58,0.65,2629.65
4.32,1.22,7.56,1.21,5.83,1033.75
3.64,2.46,1.12,8.51,7.37,2540.72
9.82,2.11,5.95,0.14,6.72,4508.86
1.46,4.75,1.84,5.27,1.68,27.44
9.49,9.88,3.31,9.39,1.53,1632.3
6.24,1.19,5.07,8.76,0.27,1236.78
8.17,5.74,4.91,4.65,4.51,2039.43
9.49,0.01,4.0,7.84,5.44,3957.29
6.29,6.36,3.06,3.17,4.79,1010.41
9.97,1.13,6.2,0.54,8.47,6084.94
3.34,8.32,0.95,7.58,1.07,-536.12
9.36,9.08,4.25,5.96,6.32,2751.6
2.75,5.17,7.94,6.62,0.33,-150.9
6.74,7.01,2.75,2.04,0.31,472.83
2.63,0.07,7.04,7.28,7.18,1976.19
8.38,9.37,1.85,1.67,4.38,910.13
1.61,3.05,4.11,0.96,5.15,633.06
0.48,8.52,7.11,1.98,4.6,-783.99
4.2,3.25,3.43,4.4,1.96,354.14
4.53,2.97,3.18,2.38,6.71,1782.69
0.24,9.54,8.73,8.9,8.52,1514.63
9.77,8.3,3.43,9.54,5.88,3637.19
3.0,8.4,5.52,0.4,9.18,2698.66
7.97,3.08,6.14,1.37,5.1,2211.15
6.02,7.12,0.78,5.74,6.05,1390.22
2.81,7.83,2.45,1.27,0.2,-744.73
5.08,8.75,8.32,8.29,4.77,-114.46
6.05,5.55,1.38,3.27,0.45,547.71
1.6,7.26,2.21,0.99,3.76,-353.68
3.6,1.03,4.79,2.68,4.87,722.04
1.51,1.96,3.45,9.14,4.73,1042.7
8.74,5.26,3.34,8.68,1.27,2465.63
7.3,8.04,9.69,3.52,2.92,81.95
9.8,0.86,8.9,6.83,7.3,4878.47
5.26,8.98,1.74,3.8,5.37,32.51
9.64,8.66,9.65,9.78,4.56,2395.85
9.72,4.32,8.96,7.29,0.17,2841.57
6.26,4.9,4.64,9.1,6.94,2750.64
4.45,2.73,3.73,7.07,5.03,1178.33
5.28,6.8,7.14,1.83,7.82,2116.55
2.71,2.88,5.32,8.67,9.88,5065.62
7.4,2.64,0.06,1.62,1.44,1391.71
4.4,1.93,2.19,7.1,0.77,584.17
3.09,7.07,8.51,1.68,7.64,1341.55
5.89,6.16,7.87,2.27,9.91,4755.23
4.68,4.02,7.65,1.37,9.87,4671.72
6.16,8.61,4.35,6.96,6.28,1095.87
5.6,7.21,8.19,2.07,2.98,-168.34
6.89,7.55,1.56,1.84,1.79,419.81
4.33,4.85,3.47,4.1,6.41,1465.1
9.52,1.48,8.18,7.2,0.62,2865.67
2.37,5.7,0.99,8.93,6.04,1326.73
4.93,0.14,4.65,1.79,1.74,422.08
2.65,1.66,2.36,1.78,8.48,3024.54
5.83,2.38,8.95,4.75,6.73,1871.11
1.05,1.63,0.87,2.81,6.19,1196.05
0.77,7.01,3.37,2.94,7.87,1795.37
4.59,0.02,8.7,2.72,1.46,33.58
2.23,4.28,4.38,6.06,5.41,874.83
7.65,4.0,5.56,3.09,4.24,1766.1
2.24,1.89,9.87,9.55,2.5,167.85
9.86,6.52,5.92,3.38,8.51,5636.62
2.96,6.91,4.52,0.64,5.26,228.99
7.05,4.54,2.86,0.51,5.39,1822.62
2.74,2.89,8.27,0.98,7.05,1460.69
0.56,6.46,6.75,2.33,2.2,-517.38
7.3,5.87,8.08,1.69,1.06,730.14
2.83,7.39,3.12,6.61,0.6,-370.51
7.13,2.79,7.01,8.27,0.31,1434.93
5.99,6.78,9.21,5.24,7.59,2037.74
3.56,1.59,8.05,7.72,9.85,4823.05
6.42,6.12,4.52,7.07,8.55,3780.35
2.41,7.84,7.81,2.05,6.06,61.0
9.2,6.59,6.82,4.52,8.46,4976.68
1.62,6.08,6.28,9.79,9.56,4339.05
3.14,9.52,7.62,6.12,9.48,2601.1
7.16,5.43,8.93,4.86,6.46,2028.69
7.4,3.03,2.12,0.77,6.96,2969.64
1.01,8.17,4.4,5.69,1.42,-799.0
0.17,2.16,4.86,5.52,3.63,339.32
7.08,3.58,9.0,2.77,6.96,2408.31
9.2,9.57,4.15,3.15,1.86,1049.67
2.87,9.29,1.03,2.56,7.0,332.82
9.29,5.91,1.83,7.38,6.97,4287.67
9.15,7.17,6.77,5.13,2.7,2005.58
7.04,1.66,2.18,0.62,8.38,4022.79
9.73,9.87,6.33,7.66,4.68,2015.16
4.7,3.51,9.15,4.9,7.17,1788.68
2.41,3.59,9.9,1.15,5.86,447.4
1.76,7.68,1.82,2.19,6.9,851.96
5.52,7.43,8.21,0.67,2.51,-326.56
6.52,2.78,6.43,2.05,3.87,1092.83
6.33,8.54,6.04,8.87,3.59,364.1
4.34,2.18,8.88,2.38,1.85,-36.59
8.68,2.06,8.83,2.86,1.5,1860.39
4.14,0.28,1.25,5.16,5.55,1218.07
6.15,0.09,7.35,9.31,1.18,1142.47
2.85,5.81,0.79,7.04,2.33,131.62
1.67,7.8,1.77,9.52,9.34,3693.6
6.56,1.26,6.05,0.26,9.38,4830.9
3.21,8.52,5.91,0.12,6.12,43.12
1.74,5.04,8.15,8.21,6.53,1291.25
8.75,9.54,0.1,8.87,9.26,4951.38
3.42,6.97,0.31,1.38,5.63,468.24
5.42,3.77,7.76,4.9,1.01,368.07
6.18,0.98,5.62,2.38,7.36,2671.86
4.57,8.31,7.31,2.54,6.2,306.74
8.75,3.31,7.59,1.22,7.5,4011.62
4.19,2.28,4.03,4.5,5.22,1022.45
6.45,2.32,5.45,9.56,0.14,1404.6
7.68,3.39,6.12,5.63,7.79,3797.68
0.32,0.38,7.26,6.04,3.37,185.28
3.24,6.87,6.47,2.4,4.49,-81.24
1.34,7.89,0.78,4.09,3.89,-470.88
2.31,4.62,4.55,5.22,7.9,2384.36
4.08,6.61,3.17,6.04,8.46,2867.73
0.38,7.29,0.07,0.31,3.03,-505.31
6.18,3.87,7.15,8.33,7.36,2884.33
6.49,7.9,2.24,8.45,2.99,639.38
4.47,5.22,3.74,0.14,1.74,120.29
0.51,1.21,4.22,0.96,7.09,1701.56
6.79,8.47,9.64,0.79,2.84,-383.3
1.36,5.09,3.91,1.11,1.47,-176.25
4.18,9.79,1.69,8.55,1.78,-977.25
7.08,4.8,7.24,5.11,1.67,995.14
9.57,7.01,3.2,1.0,5.58,3178.15
3.0,7.4,2.21,7.7,9.71,4149.24
0.28,1.91,4.07,5.34,6.26,1300.26
4.94,7.76,5.46,6.05,4.52,178.58
4.96,1.84,9.61,8.65,4.4,809.68
3.46,9.25,2.71,5.76,3.52,-891.64
3.24,9.23,4.03,2.08,3.07,-1149.27
4.72,9.01,4.76,1.61,5.03,-358.03
4.09,6.89,5.91,3.5,0.98,-338.06
2.62,1.96,2.68,8.57,7.23,2326.73
0.94,4.72,7.02,1.71,4.93,275.32
1.59,4.04,6.87,8.68,7.39,2170.16
4.2,7.63,7.55,9.95,7.59,2015.47
0.38,3.98,1.52,1.61,7.31,1825.5
6.01,1.23,9.88,7.64,3.47,757.89
8.64,4.24,0.12,3.34,3.7,2355.65
1.01,5.08,7.64,1.6,1.45,-391.66
4.17,3.1,8.33,8.65,2.13,424.57
8.01,4.76,8.21,1.61,6.45,2596.56
1.62,6.76,6.74,0.74,8.02,1843.0
7.7,8.48,6.03,7.09,3.92,924.57
2.5,9.92,6.86,6.99,7.45,367.76
4.42,2.69,2.87,8.0,5.96,1689.86
5.6,8.08,5.86,8.53,1.17,35.79
1.67,6.62,9.47,7.52,4.65,-110.32
1.94,6.66,0.58,9.46,4.43,539.87
4.72,3.69,4.78,9.21,7.06,2486.98
1.9,0.01,5.8,1.5,6.18,1094.08
3.91,5.78,5.8,7.93,1.53,204.97
4.0,3.9,4.77,3.69,9.93,4869.88
4.23,1.44,8.43,0.94,8.78,3207.09
9.7,9.08,6.9,7.67,3.07,2000.67
2.18,4.73,9.07,1.61,4.13,-155.57
2.05,3.98,9.81,8.13,3.02,-41.12
7.46,2.61,5.05,9.5,5.51,2710.55
6.51,3.73,0.71,7.95,6.11,2356.45
1.03,0.86,0.54,9.79,2.31,688.1
2.9,3.41,2.38,0.41,7.43,2041.04
2.36,6.18,3.47,2.46,9.83,4238.05
6.92,8.9,8.54,1.27,6.98,1171.02
7.56,4.67,5.3,5.8,0.53,1416.38
6.94,3.67,5.81,3.12,7.92,3407.21
0.42,6.71,2.45,7.7,5.74,763.06
3.47,7.62,3.69,0.09,1.05,-617.07
3.94,7.78,6.06,6.32,7.02,1179.5
3.41,1.2,8.94,9.41,0.35,301.19
1.29,8.89,8.56,1.39,5.77,-637.98
3.74,4.42,8.68,3.48,9.17,3481.42
0.51,5.9,0.23,5.07,2.69,-88.2
2.59,3.52,3.36,1.04,1.97,63.52
3.88,6.54,9.58,4.09,3.71,-401.97
5.37,6.63,1.07,6.2,7.94,2677.67
2.29,4.66,2.78,7.89,3.32,449.8
2.75,2.25,5.86,3.77,1.84,78.9
7.43,1.9,3.96,5.95,0.83,1549.22
2.67,7.35,7.78,2.57,0.86,-821.0
3.4,3.32,4.54,3.98,2.42,214.68
5.24,3.06,7.43,4.15,3.32,518.98
1.7,3.66,3.33,9.35,8.24,3190.47
6.58,3.26,1.29,2.57,2.62,1055.16
0.89,0.05,0.79,7.65,0.3,340.29
0.03,6.58,2.16,8.28,0.29,-62.76
5.83,9.73,0.61,2.8,9.86,3632.32
6.23,2.96,4.38,3.78,0.25,833.23
6.01,4.08,5.94,4.32,9.42,4661.9
8.03,3.63,9.99,8.84,9.82,6155.08
9.41,6.24,9.3,9.32,2.07,2523.43
7.9,5.67,3.93,6.86,6.11,2720.19
1.59,1.85,2.02,5.01,6.47,1454.81
9.16,6.76,9.57,4.42,2.21,1709.91
2.39,3.38,6.9,9.96,3.19,642.55
7.18,1.36,0.52,2.81,3.32,1474.74
3.6,2.02,2.26,4.9,3.74,544.76
0.8,5.99,2.1,9.67,7.13,2009.53
9.91,5.44,0.89,0.83,7.88,5340.95
7.83,6.12,1.54,3.67,9.44,5349.08
9.24,2.59,4.73,7.56,1.47,2902.01
4.08,3.7,0.7,8.31,1.78,629.48
2.72,0.37,9.34,6.29,7.59,1949.19
3.37,6.34,2.02,0.13,9.75,4177.56
7.01,8.57,9.0,2.24,7.33,1563.96
1.7,1.12,2.47,2.9,0.63,60.33
0.63,8.69,7.5,8.38,5.24,-269.81
2.89,9.81,6.55,7.23,7.12,260.31
9.02,7.75,8.99,4.88,4.31,1759.8
6.7,8.65,9.13,0.72,2.57,-450.72
0.11,4.07,5.64,8.63,3.8,542.67
9.93,4.47,0.53,3.95,1.32,3205.36
6.03,0.11,8.84,6.5,5.42,1378.94
3.09,8.6,1.62,7.33,4.38,-294.39
4.24,4.52,1.1,3.13,7.68,2373.66
2.96,3.06,8.55,7.05,4.19,370.1
5.55,3.89,5.64,9.45,0.37,991.66
5.82,6.27,8.36,7.64,4.67,801.37
1.95,3.19,5.15,0.85,4.05,270.91
7.47,0.39,6.25,8.31,9.7,6073.69
0.52,2.51,2.08,4.13,0.73,74.66
8.39,9.45,2.93,8.96,7.46,2930.45
1.69,6.48,6.75,4.62,9.58,3743.55
3.05,2.3,0.79,0.42,3.96,414.86
6.64,6.81,2.22,3.76,8.46,3452.64
5.94,3.8,9.35,5.57,7.09,2081.37
8.72,1.11,2.3,1.77,4.77,2762.71
3.81,8.7,3.74,4.27,0.1,-906.36
5.87,1.65,5.74,6.04,6.65,2215.06
3.4,9.35,3.52,6.87,4.66,-591.31
4.68,3.13,8.68,6.13,9.19,3897.22
1.98,0.63,8.28,4.87,5.06,479.46
5.72,8.34,3.29,7.28,2.15,-39.29
4.28,9.47,6.27,3.95,3.06,-1168.05
8.63,5.47,4.83,7.59,1.4,2196.5
6.48,3.43,7.21,5.52,7.04,2527.5
1.55,5.65,0.15,2.35,7.02,1437.23
6.68,2.96,4.02,5.93,8.53,4130.49
9.31,1.46,9.4,6.55,0.52,2461.34
2.72,7.44,6.91,1.02,8.83,2525.24
9.83,7.13,2.31,1.67,3.58,2776.78
1.57,4.62,4.53,5.59,1.71,21.7
9.1,4.52,0.43,2.05,9.75,6846.73
8.95,4.13,4.86,4.29,8.0,4802.06
8.91,2.32,9.54,5.23,5.5,2816.27
8.33,5.54,5.76,0.63,7.17,3360.93
1.06,8.19,4.12,9.53,5.51,402.64
7.64,1.93,8.35,0.41,8.23,3873.94
5.78,0.76,0.36,7.99,3.74,1304.69
3.46,9.68,3.27,2.3,5.65,-612.59
3.49,0.81,0.82,4.46,0.22,255.15
2.61,5.98,1.85,9.46,7.9,2662.2
4.55,9.94,9.37,4.43,7.06,-125.79
3.49,8.82,0.39,8.42,7.06,1057.16
5.2,6.88,7.19,3.94,5.06,458.65
1.45,4.13,4.57,4.86,2.7,95.86
3.12,1.64,2.99,0.1,8.53,3106.1
8.74,2.54,5.02,9.37,9.41,6705.37
4.46,7.07,8.61,6.51,6.86,1159.13
6.89,3.55,7.52,4.39,6.19,2075.31
2.6,0.86,6.14,3.45,3.98,320.86
6.13,1.26,9.41,3.23,6.32,1597.15
5.65,5.52,2.73,5.46,6.71,1975.9
0.94,6.07,1.78,6.25,5.7,755.59
1.51,8.64,7.0,6.43,5.01,-476.72
7.95,3.03,6.09,4.11,6.74,3107.63
6.4,6.97,2.38,5.1,9.69,4827.43
8.29,6.26,1.98,4.77,5.7,2528.87
1.16,2.94,8.05,2.4,4.83,276.76
8.1,8.13,2.73,7.13,6.69,2574.52
2.21,3.85,2.8,7.52,2.28,354.62
4.22,0.91,3.08,0.7,8.4,3116.92
2.05,9.37,3.17,4.45,6.82,156.36
3.38,2.38,5.54,8.7,3.48,723.13
7.93,1.51,5.73,4.79,8.41,4554.58
9.87,7.14,7.88,7.04,8.32,5360.23
2.75,8.21,5.99,9.66,0.95,-399.82
9.46,5.24,7.25,4.95,1.16,2523.35
5.98,2.44,1.47,3.96,9.31,4672.41
7.53,0.12,2.48,1.57,1.36,1468.56
1.13,0.38,1.61,0.92,3.0,155.68
2.05,8.07,4.75,6.59,5.27,23.4
3.84,6.12,4.07,2.57,9.73,4260.29
0.72,2.67,1.08,5.03,6.39,1370.93
0.3,3.26,0.03,4.71,1.18,83.61
2.7,6.91,6.77,4.74,2.42,-446.74
7.63,6.63,6.1,6.0,4.73,1613.37
2.58,2.21,1.99,9.0,0.09,566.33
1.46,9.09,9.86,7.55,7.36,376.83
6.22,3.02,0.29,1.47,3.91,1109.76
7.37,2.76,3.99,8.38,9.03,5260.73
8.65,9.91,8.13,2.71,6.86,1672.26
7.83,9.29,1.63,6.94,2.73,538.57
7.35,1.35,9.09,5.29,6.21,2235.36
1.24,8.28,0.52,0.88,4.48,-536.23
9.82,5.52,8.02,7.76,7.33,4847.61
8.08,5.93,2.62,8.69,7.0,3550.48
8.39,2.1,3.06,9.58,0.14,2540.43
5.02,6.57,4.48,1.08,1.88,-19.08
3.77,9.92,8.59,9.19,3.07,-1267.34
8.79,6.65,2.31,6.78,1.28,2040.35
2.99,2.38,6.81,3.51,2.99,125.85
3.6,0.51,1.87,9.49,7.24,2574.52
3.53,7.68,0.64,4.58,7.8,1770.07
1.99,6.68,7.1,8.15,2.19,-198.4
7.07,5.49,9.45,4.92,9.93,5297.36
7.38,1.03,5.66,9.88,3.19,2051.35
3.25,5.47,9.45,8.94,7.99,2358.94
7.92,0.72,9.21,6.8,8.97,4956.64
5.06,4.17,2.64,3.22,5.23,1099.18
6.04,5.06,2.22,4.2,4.04,973.31
1.76,9.86,3.72,0.93,0.5,-1745.19
5.19,4.98,9.28,1.72,8.37,2703.61
3.33,7.32,7.99,1.21,5.66,88.02
0.06,3.43,8.93,4.25,6.47,963.46
3.23,8.6,7.7,3.78,6.2,-20.98
5.09,3.58,1.79,8.43,1.05,845.08
2.05,9.28,5.78,4.75,9.8,3126.91
1.77,8.39,4.1,9.46,3.31,-298.32
3.12,3.9,7.98,9.45,8.2,2974.5
0.29,8.73,4.6,6.64,5.98,45.19
0.0,4.47,6.79,8.57,4.75,675.97
2.67,2.19,5.17,7.13,6.83,1830.01
8.49,1.37,5.86,4.14,2.73,2125.98
9.25,2.24,2.08,8.31,0.74,3041.45
9.56,6.57,0.52,9.41,6.79,4510.93
8.29,0.16,7.75,6.44,2.36,1951.22
5.43,0.66,1.04,3.89,7.57,2720.16
5.59,4.12,8.0,7.45,3.57,782.97
3.74,4.02,0.28,1.54,4.01,443.78
9.98,2.39,7.12,4.82,4.66,3707.31
