X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
1.59,8.95,7.97,5.95,4.72,3.58,3.5,8.55,6.51,8.29,-444460.87
7.48,6.46,3.47,7.48,4.07,8.45,3.02,4.71,2.02,8.1,-167452.92
8.34,6.51,8.24,4.72,6.38,3.73,0.92,5.9,9.83,8.75,-459328.42
3.42,6.76,10.0,7.03,3.26,8.89,3.54,6.32,7.25,5.24,-8685.16
0.53,5.4,5.19,8.16,5.22,5.51,0.27,4.83,7.58,0.18,-190635.34
9.97,6.03,2.71,3.04,8.56,8.69,0.45,2.47,0.99,0.24,292016.06
2.95,4.29,2.68,7.93,8.72,7.79,2.21,8.61,9.43,3.61,184701.8
4.02,9.89,3.87,5.44,6.43,8.96,2.16,2.84,3.73,3.79,-126188.62
2.02,5.4,9.65,1.87,2.15,7.94,0.01,4.61,0.19,0.08,55195.46
2.19,9.77,8.96,0.34,2.98,3.83,4.34,5.05,7.2,6.4,-511164.63
6.82,3.35,4.98,5.3,2.39,3.85,5.93,2.08,6.09,7.94,-224450.2
6.65,1.54,5.95,1.02,9.3,7.32,8.64,2.58,3.95,4.11,319309.28
5.86,0.61,8.48,1.79,5.9,3.41,3.94,2.09,7.74,0.88,-50119.07
8.9,3.0,9.57,8.2,5.9,4.22,2.87,1.58,7.33,6.66,-373925.3
5.59,8.83,9.45,3.38,2.74,0.16,4.05,9.23,3.73,6.66,-265516.97
5.38,3.77,2.12,9.3,8.24,5.46,2.11,4.71,9.68,8.92,-540339.72
9.68,0.77,5.03,1.2,1.48,3.44,4.71,8.45,7.99,2.8,-70047.21
1.95,7.64,3.35,7.02,4.16,4.94,1.15,3.58,9.98,2.32,-307202.99
2.65,8.83,4.2,8.82,7.93,2.96,0.81,3.83,7.76,2.68,-388918.25
9.27,6.56,1.18,8.4,0.05,1.48,0.13,8.4,8.01,6.18,-357168.49
3.46,8.22,8.88,4.56,9.5,1.83,0.51,2.81,5.99,5.77,85718.97
6.91,9.15,0.7,0.11,9.32,8.45,3.66,4.24,9.18,4.83,125756.13
6.62,1.9,8.81,0.4,1.57,1.35,4.18,7.14,7.51,7.23,-167282.42
1.75,6.07,8.56,0.69,1.4,0.44,8.82,1.72,5.95,7.63,-296613.68
6.38,8.54,8.82,5.19,3.69,2.15,2.4,9.21,9.32,9.96,-739666.17
0.81,4.25,1.84,1.63,3.67,5.58,2.24,1.47,7.21,3.29,-6368.12
7.09,0.74,6.14,1.41,8.6,3.08,1.17,4.04,1.65,4.87,173484.4
3.26,3.1,5.78,5.87,9.84,5.82,0.95,7.51,3.99,7.39,333501.51
0.33,2.68,7.69,7.73,3.92,2.54,3.91,1.19,7.39,2.02,-188528.71
6.34,8.08,1.8,6.34,0.97,6.4,2.51,8.92,9.68,3.8,-181956.47
8.59,6.64,3.01,8.63,5.5,6.91,5.87,4.09,0.76,6.74,-333190.82
4.09,3.28,5.39,8.07,4.41,7.36,2.14,2.78,8.63,7.42,-247101.64
1.85,8.07,9.0,0.22,6.67,1.74,4.35,0.41,5.92,9.69,-582581.74
4.9,0.73,5.5,6.6,8.64,2.02,8.45,3.73,1.78,0.83,89390.35
7.0,4.38,0.24,0.71,1.44,7.5,6.46,0.59,6.05,6.42,-2396.98
7.85,4.34,7.7,1.27,7.17,0.39,4.13,6.66,8.27,9.61,-421116.62
3.97,2.52,7.07,0.25,3.45,8.28,9.59,8.91,7.36,6.6,53832.28
5.8,4.97,3.06,6.8,9.84,9.2,1.19,0.31,7.65,1.92,601782.19
8.11,9.38,2.65,0.55,1.08,9.43,5.97,8.21,8.68,1.84,-23830.28
1.64,5.09,7.63,4.66,3.76,0.55,1.62,0.41,2.73,8.98,-344374.29
0.33,8.54,0.01,4.81,3.08,9.39,1.41,5.47,8.54,2.21,74589.33
7.78,6.39,5.27,5.32,0.62,3.01,4.22,4.59,5.34,7.77,-257430.45
0.88,1.37,5.49,7.33,1.87,1.16,3.12,5.97,9.88,2.86,-219364.99
5.52,6.2,3.6,3.09,0.39,9.97,1.04,4.07,2.88,8.81,139692.11
0.48,0.18,6.88,5.11,5.62,8.55,6.03,2.6,0.61,7.03,100772.57
9.97,6.97,6.99,5.13,8.45,2.62,9.58,9.76,9.69,5.95,-125494.97
7.39,9.21,5.39,1.14,4.81,4.77,8.77,2.73,7.29,1.19,-394964.3
6.71,0.53,1.18,9.3,0.26,5.64,6.34,2.42,5.39,5.72,-381300.06
8.18,9.85,5.68,6.42,6.69,9.9,8.53,6.88,8.89,3.13,-112847.93
1.56,3.48,7.78,9.0,4.94,1.96,2.19,9.44,2.93,0.06,-173790.09
0.79,4.37,8.75,4.56,0.04,2.34,2.56,9.0,7.68,5.38,-21313.53
3.12,8.22,0.18,0.4,0.07,8.81,6.98,1.83,8.47,4.46,-10520.03
4.97,7.15,8.6,2.36,7.2,0.14,6.29,1.88,2.06,1.58,-56831.32
9.9,0.15,0.01,7.84,2.06,8.32,1.31,9.17,6.76,4.36,15369.79
8.76,2.24,9.66,7.83,9.56,3.61,3.32,9.82,3.98,2.95,248209.4
1.37,4.37,0.77,5.81,3.07,5.5,0.76,1.03,8.95,3.03,-91499.81
9.78,0.32,3.46,2.25,1.89,1.94,1.5,0.6,2.65,3.07,-102864.04
8.17,7.62,9.58,8.87,2.42,5.29,9.01,5.84,2.33,3.66,-549976.83
8.5,5.96,3.54,0.63,2.4,1.79,7.38,6.75,9.36,0.67,-184410.2
7.83,5.87,5.45,9.98,7.34,1.02,6.06,9.83,5.95,4.42,-322381.79
3.61,5.49,8.81,9.09,0.21,4.65,9.03,0.25,4.24,2.4,-449893.77
9.88,6.27,8.64,8.26,7.97,8.73,2.77,4.63,2.41,7.65,-132692.04
9.77,2.55,4.48,0.89,7.56,6.87,9.3,2.44,3.15,9.89,-486830.41
2.48,2.44,2.28,6.0,5.72,6.66,2.21,2.32,1.9,9.94,-437209.73
4.89,6.06,3.15,6.1,9.92,4.17,4.79,4.04,9.61,5.79,222720.99
5.1,3.79,3.45,9.1,1.3,6.07,8.35,1.66,4.75,9.02,-636600.81
8.94,0.9,5.73,5.3,5.3,3.9,2.67,0.34,1.62,5.83,-106841.38
5.22,2.03,5.94,4.27,2.35,4.4,2.43,9.73,1.37,4.23,130790.75
9.94,2.81,5.62,3.37,5.5,8.21,6.4,6.61,2.36,6.98,-4839.44
4.74,1.76,7.22,2.77,2.7,7.8,4.32,4.62,9.67,5.8,-30122.83
5.41,6.05,2.39,3.96,9.62,3.69,2.93,7.43,4.08,3.66,365481.5
7.31,9.45,1.42,6.07,2.51,0.58,4.24,7.72,2.02,4.84,-365494.15
2.9,4.1,0.28,2.38,7.26,2.38,1.0,6.1,9.87,9.71,-450382.1
0.33,4.39,3.05,6.52,4.08,9.73,9.29,8.33,3.05,1.24,312696.24
8.03,9.23,4.46,6.11,1.6,1.89,3.12,4.66,0.23,1.49,-373386.2
9.14,7.53,6.79,4.47,4.35,1.94,9.67,1.54,3.08,9.55,-711435.21
1.13,9.58,4.74,0.43,6.38,1.61,1.24,0.79,2.24,9.35,-665227.41
5.64,2.42,2.66,2.33,1.47,4.06,4.21,8.79,1.68,8.94,-203675.29
3.27,8.41,6.5,3.01,4.75,6.36,5.55,4.37,1.99,0.26,-146740.06
4.48,7.79,9.11,9.21,4.15,9.95,8.44,6.46,7.39,8.31,-323907.15
8.61,0.62,1.03,0.61,8.35,4.94,1.9,9.69,0.78,2.66,293367.19
8.5,0.95,9.06,6.3,9.36,1.54,1.33,5.08,3.9,5.67,147492.29
9.98,8.7,1.73,7.57,2.91,2.05,8.75,1.78,5.37,2.83,-530274.36
2.81,0.73,4.45,1.31,1.1,6.94,2.83,7.18,3.91,5.43,75813.35
6.31,6.52,9.33,8.89,7.27,2.39,3.76,4.22,1.77,0.75,-303799.63
6.16,9.18,4.07,2.56,6.35,4.38,1.45,9.33,3.0,7.68,-259992.46
2.26,3.49,9.26,2.96,1.75,1.25,2.67,8.96,1.08,8.81,-233338.6
6.08,0.71,2.48,5.9,5.81,5.64,1.35,4.58,3.02,9.01,-288585.65
7.18,8.23,9.43,2.3,2.46,4.65,6.64,9.66,5.01,7.66,-255681.96
3.92,7.9,4.85,5.86,8.62,3.68,3.3,5.53,4.39,7.44,-68203.88
8.62,4.2,3.08,5.24,6.62,9.94,0.04,0.51,0.88,3.84,421340.61
6.47,5.2,9.88,4.85,3.63,1.19,0.42,7.67,3.48,3.8,-84633.43
7.07,8.27,5.09,6.07,1.06,5.55,5.73,7.43,3.03,9.5,-574888.89
2.57,8.19,1.59,3.09,0.45,3.92,2.59,8.62,3.15,6.17,-128444.64
3.06,2.58,0.02,4.14,5.66,6.46,0.63,9.83,6.44,9.53,-177415.96
5.5,3.92,5.98,9.38,7.99,7.28,9.38,9.76,5.43,5.98,-120042.59
5.88,3.64,1.82,6.47,9.76,2.17,1.25,1.01,0.96,3.22,337345.37
8.36,5.52,6.9,0.71,2.77,1.27,7.96,9.85,6.84,6.79,-63971.11
3.04,4.48,7.11,9.51,5.73,9.8,9.97,4.19,1.86,6.15,-138214.61
4.06,1.69,7.15,5.29,8.16,7.3,4.09,0.52,4.53,5.13,196735.13
2.19,5.97,5.57,2.58,5.27,3.56,7.37,6.19,6.14,7.65,-183342.4
2.24,9.71,4.56,0.17,6.55,3.81,0.36,4.53,9.79,7.65,-563760.01
1.93,9.51,9.24,1.11,6.58,0.75,0.21,1.56,8.34,8.7,-645209.14
8.12,9.69,6.81,8.1,8.75,3.92,4.25,6.85,2.29,3.77,-341574.35
4.06,9.81,6.28,0.59,8.0,4.1,4.46,1.36,1.11,7.2,-353440.62
5.09,1.68,1.0,2.69,9.23,8.81,3.24,6.35,3.19,8.93,276622.55
6.9,8.01,3.77,7.56,6.98,7.39,4.9,1.7,1.51,4.99,-132544.91
0.38,3.64,2.63,9.16,7.64,5.23,1.47,2.46,1.3,8.02,-350214.66
5.8,8.75,8.58,8.37,0.0,9.41,2.91,4.42,5.01,7.61,-268490.79
9.03,5.35,0.1,0.79,5.66,0.66,5.7,1.45,4.52,4.31,-82027.69
4.44,1.82,2.13,2.93,7.1,9.27,4.2,8.7,9.86,8.27,165042.69
6.36,6.89,0.12,5.93,6.5,0.97,7.26,4.11,6.52,8.46,-329741.1
7.45,4.42,1.1,6.22,4.71,4.21,0.47,0.83,4.17,1.87,-67434.78
9.56,4.14,9.45,8.01,7.52,7.54,8.2,3.88,4.57,0.43,-155150.01
4.48,0.02,1.32,4.57,3.19,1.3,8.48,3.09,4.34,5.05,-92829.79
9.79,1.58,7.8,2.21,5.2,1.89,2.82,0.85,5.77,2.23,-119776.33
7.21,5.46,9.14,7.95,8.41,4.4,9.52,3.61,0.87,1.87,-164912.24
1.69,1.46,2.25,3.52,2.17,2.82,0.21,7.66,4.91,3.26,35701.3
5.11,5.04,2.15,1.7,5.77,2.38,2.8,6.62,9.3,6.25,-108226.23
5.02,4.8,0.31,7.94,6.81,2.45,3.11,3.96,1.06,3.0,-105144.55
3.09,0.21,8.01,2.15,8.0,4.43,4.3,1.45,6.67,8.85,-166817.61
1.31,0.19,5.55,0.07,0.38,9.81,9.71,0.54,8.12,0.45,251936.76
9.75,8.83,8.97,7.91,3.74,8.97,2.84,4.68,8.59,4.71,-336292.05
9.79,1.58,0.33,6.02,3.91,8.69,3.32,8.83,6.16,9.74,-267147.34
3.07,4.16,2.76,5.4,7.95,9.15,2.65,6.98,9.87,8.3,119350.68
9.39,7.17,1.57,7.19,7.79,0.55,2.43,3.63,6.44,8.07,-320689.89
7.47,7.78,2.91,5.85,1.73,3.55,9.85,5.83,8.19,8.74,-607865.41
6.53,9.05,4.06,2.69,0.52,2.19,4.45,8.55,4.56,7.24,-312836.52
0.65,0.81,4.1,4.13,9.55,5.27,2.35,9.53,1.42,6.2,463277.59
2.39,2.23,4.97,4.76,4.61,6.21,4.98,3.4,2.04,4.57,19278.41
8.58,3.29,1.26,3.49,4.34,9.25,3.54,2.21,0.11,4.51,250442.38
6.4,3.21,5.28,3.45,5.12,7.4,7.74,6.84,8.45,3.25,23965.52
8.85,3.42,0.42,9.14,8.69,3.81,3.97,6.86,9.78,8.49,-456785.6
0.16,2.97,9.94,4.3,4.73,0.1,3.22,0.14,8.06,4.76,-138535.0
0.89,2.93,8.38,0.77,6.87,6.79,4.62,1.57,8.3,7.62,-88233.9
9.38,6.32,1.23,6.44,3.96,7.61,4.42,8.5,1.19,6.91,-71969.98
1.21,7.31,8.02,0.1,6.39,2.29,0.52,4.65,8.05,4.27,-122816.47
5.22,5.69,7.88,2.73,4.82,4.25,6.64,8.22,0.58,0.65,985.43
9.36,8.72,6.86,9.2,5.29,2.29,0.32,8.43,9.5,5.54,-673714.48
3.57,3.34,2.62,9.83,1.79,2.16,5.16,9.66,4.65,4.15,-315334.52
5.75,7.48,0.25,2.13,2.11,1.28,0.22,9.57,8.92,7.92,-203159.3
5.13,5.25,9.55,4.0,6.76,0.42,6.39,2.74,4.59,8.24,-244663.87
5.35,9.26,5.82,5.05,5.65,7.71,0.1,9.52,9.77,2.07,-150650.62
9.27,1.82,6.15,7.81,2.65,3.43,8.59,2.34,0.53,4.23,-301434.33
5.62,8.03,6.03,4.68,2.01,0.96,0.0,1.7,8.88,6.87,-324835.26
4.7,5.43,7.93,4.3,3.51,9.37,6.67,2.92,0.38,0.24,256123.99
7.1,9.77,2.99,4.58,6.55,1.02,8.82,1.36,2.03,9.87,-905763.65
7.78,6.92,3.84,5.18,2.61,9.54,6.1,2.5,6.01,2.98,218267.25
3.56,8.93,6.81,7.46,1.1,8.1,8.12,7.7,7.67,4.6,-267890.51
8.37,4.51,7.22,3.71,10.0,7.06,9.34,3.36,2.2,7.34,254401.58
6.49,3.17,2.63,0.99,5.04,2.51,7.94,8.45,0.17,2.26,27768.48
2.16,8.57,5.07,1.32,4.28,7.02,6.45,2.39,8.54,8.91,-480337.32
3.99,7.83,8.08,3.24,1.23,4.67,3.76,6.71,4.44,7.11,-231894.04
7.32,7.87,1.59,8.82,6.04,6.25,6.11,7.44,2.57,4.2,-322559.61
8.94,7.67,1.87,1.79,7.8,4.24,7.93,4.59,2.46,8.18,-272581.0
3.7,7.16,0.44,6.25,1.28,2.02,1.35,8.27,9.74,1.12,-179027.55
8.91,6.08,2.57,5.02,5.69,5.63,9.12,8.85,4.94,6.9,-145544.24
5.06,3.3,4.95,8.64,5.25,8.75,2.78,7.48,4.28,8.51,-179464.75
3.59,9.78,0.73,6.29,2.38,1.68,3.45,2.08,5.52,4.94,-463088.18
9.58,9.29,4.71,8.06,3.15,9.8,2.4,0.24,3.15,8.76,-405343.95
3.49,3.55,2.94,6.11,7.99,2.8,1.03,7.36,2.54,1.19,138332.19
7.27,7.39,7.36,5.95,1.05,6.61,3.57,6.54,4.11,2.02,-107129.4
7.09,9.19,3.16,0.11,6.25,7.03,5.33,8.27,4.16,2.01,-127816.76
0.81,2.79,7.43,0.37,4.32,7.77,6.72,9.07,9.46,8.21,-85057.82
4.3,4.58,5.0,4.2,8.8,5.15,8.52,8.11,4.87,2.73,228766.89
2.43,8.11,7.13,5.19,0.58,2.83,3.33,0.26,8.09,2.74,-237540.63
3.17,0.75,5.56,1.82,4.26,1.9,7.77,0.05,5.23,4.88,-60566.12
5.49,2.48,2.35,9.58,4.1,3.93,4.55,8.99,9.1,3.38,-371619.8
3.52,9.9,9.27,10.0,4.82,8.3,6.39,9.58,9.77,8.24,-943124.54
2.78,1.51,9.35,1.13,9.13,7.93,7.6,0.12,5.51,3.69,326306.27
3.52,6.68,4.68,5.77,1.25,3.44,7.79,9.03,9.83,3.64,-150959.87
6.49,7.27,0.8,1.02,2.39,0.76,1.08,4.86,4.99,8.7,-356484.33
1.5,8.98,3.55,7.08,6.13,7.76,9.59,5.22,9.25,0.77,-367495.52
2.13,8.12,9.22,6.87,2.14,6.31,8.57,9.61,6.49,4.32,-191071.78
9.26,0.54,5.65,3.45,2.18,0.57,2.55,6.11,4.54,2.23,-75061.3
0.33,2.88,2.44,3.97,3.4,9.06,8.67,3.18,1.03,8.76,-51511.36
7.04,4.61,9.54,6.45,6.41,8.58,8.0,4.3,6.94,3.58,40450.02
7.6,3.63,9.09,7.92,9.54,7.2,3.08,3.68,4.5,1.52,209066.93
1.96,9.3,7.39,9.78,9.04,2.52,0.95,8.8,7.59,9.01,-720917.17
3.88,6.1,6.87,9.24,5.21,9.72,1.59,1.75,7.03,5.96,-24070.61
4.59,9.14,6.27,6.22,1.1,0.5,3.47,5.6,1.13,1.15,-331188.73
6.31,6.12,3.98,3.36,9.3,1.92,3.3,7.27,4.28,2.15,296361.43
7.53,8.17,7.59,2.55,1.28,4.58,6.23,6.63,4.34,9.5,-587040.3
6.97,9.5,2.76,1.8,8.87,6.66,9.9,7.1,3.28,9.98,-637866.33
7.23,3.46,0.29,4.52,2.91,2.45,8.47,7.39,1.53,4.51,-69912.22
0.3,5.51,9.54,3.28,2.72,2.2,0.99,5.08,9.39,7.05,-270891.19
2.05,4.97,7.97,9.26,2.48,1.05,9.5,0.39,3.59,8.79,-748121.85
8.44,2.39,7.15,3.8,1.43,6.32,5.44,3.48,3.57,0.28,-32620.35
9.67,1.97,0.5,4.95,6.09,3.94,9.06,4.17,2.49,4.01,-157272.22
9.6,6.78,9.14,5.58,9.67,0.37,0.62,4.01,1.47,6.57,85977.91
0.17,6.21,4.39,4.85,9.27,3.55,9.84,6.03,0.78,5.11,125487.7
6.58,1.99,1.11,7.73,4.36,1.15,8.04,3.83,4.44,7.6,-323466.99
7.46,2.37,3.92,8.52,1.64,9.38,9.09,4.31,1.22,1.98,3488.61
2.36,5.8,5.34,7.01,7.03,9.61,9.61,8.25,0.72,2.91,288978.65
3.52,9.98,8.69,3.26,7.4,9.02,5.29,7.8,1.49,7.31,-166388.56
9.18,0.41,5.29,1.52,1.54,2.83,2.11,4.79,0.02,6.33,-127667.47
7.5,0.39,8.23,8.25,5.02,3.84,0.55,7.81,1.19,5.5,-210869.48
8.54,5.87,8.36,0.54,0.33,5.0,4.07,4.8,1.71,4.1,-111574.12
7.24,6.23,4.19,6.65,8.73,9.97,3.9,9.61,0.06,9.29,349273.74
4.8,7.3,8.02,0.94,8.28,2.99,0.44,8.0,8.02,0.82,66384.48
3.41,2.45,4.77,0.92,3.5,6.48,2.64,0.98,7.16,8.06,-147014.69
4.04,2.17,5.31,8.38,7.0,6.91,0.18,1.91,9.6,9.69,-589669.05
4.64,6.43,3.57,4.77,0.71,8.42,9.36,2.91,2.64,6.68,-39377.52
2.57,2.67,4.05,7.46,1.18,0.67,9.89,0.69,6.08,6.42,-315345.96
3.29,7.21,1.25,0.64,1.56,5.33,0.25,2.86,4.79,6.42,-129124.76
4.92,5.44,2.2,6.42,5.11,8.79,5.83,4.65,6.97,4.1,141988.4
0.57,8.56,9.32,2.89,0.11,0.48,5.4,7.9,3.85,3.97,-227689.16
3.26,3.08,2.91,5.75,8.83,2.11,1.09,5.31,6.09,5.97,166595.12
9.68,7.33,4.65,8.95,5.99,1.76,1.45,2.89,2.34,4.65,-450050.59
0.05,9.87,4.2,3.45,7.23,2.96,2.04,9.12,0.37,5.11,-231698.21
7.78,6.95,6.63,9.98,2.1,6.34,1.68,1.28,8.99,3.15,-624413.45
6.23,6.05,9.83,3.45,1.81,4.26,3.56,6.26,3.47,1.77,-109535.02
6.0,6.44,0.36,5.31,4.1,6.42,8.26,1.67,9.22,1.29,-164101.76
1.38,8.99,1.92,6.18,3.07,1.03,4.3,4.33,0.69,3.98,-308131.3
4.67,6.3,4.72,3.71,7.28,8.35,1.18,9.26,0.71,4.47,333282.43
6.15,0.88,6.78,0.75,2.98,2.44,2.77,6.2,3.67,9.73,-445340.75
3.56,5.3,7.87,2.13,1.51,7.06,2.88,7.18,5.94,8.13,-128430.06
3.12,3.25,9.14,2.9,0.13,6.97,4.82,0.8,8.86,4.1,-63477.8
1.09,4.74,1.66,3.69,8.34,2.16,3.88,0.94,5.5,7.47,41803.96
8.88,3.97,1.12,7.59,2.95,6.13,1.27,0.79,4.51,6.63,-222137.67
5.61,8.47,5.7,9.7,3.9,4.71,0.58,7.17,5.49,1.99,-581904.0
0.69,2.98,1.43,7.47,0.79,4.16,4.82,9.69,8.26,1.48,-15526.37
2.66,9.23,4.79,8.88,5.32,4.34,5.61,6.41,2.82,3.56,-534760.64
4.49,1.32,5.49,0.55,0.09,2.54,3.91,0.6,0.5,3.58,-12375.27
4.17,7.16,4.15,7.35,5.93,7.72,8.07,3.48,8.67,9.52,-537314.03
4.38,3.14,2.92,1.02,2.25,0.73,0.77,3.95,9.68,0.59,-109128.28
8.08,9.51,4.15,4.91,4.66,0.01,3.44,4.92,2.9,6.53,-445521.9
2.19,0.62,3.37,4.37,4.29,2.77,6.27,9.52,6.64,7.96,-60623.45
8.32,9.85,6.81,3.93,4.08,2.74,5.49,8.54,9.87,5.12,-530323.29
5.92,9.31,4.99,5.54,3.26,6.64,3.32,8.14,1.8,5.76,-259033.48
1.27,1.17,9.62,5.95,4.92,2.39,8.11,2.35,2.6,7.13,-241648.45
4.54,2.23,1.15,3.35,8.92,7.45,4.3,2.67,6.6,2.65,341129.19
7.09,4.36,7.64,4.1,3.54,9.2,8.4,0.91,8.82,3.19,120244.82
1.06,4.97,8.39,2.17,4.0,3.48,2.67,9.59,1.3,8.23,-97421.95
7.85,6.22,0.63,7.34,7.78,6.24,7.7,3.71,5.84,6.37,-111323.08
5.51,3.14,1.13,3.27,2.68,9.97,5.93,8.82,5.06,9.69,96786.13
7.22,2.5,7.45,8.82,8.06,7.32,7.4,5.39,8.88,6.76,-221397.31
4.77,8.93,3.49,7.09,9.4,0.03,9.14,9.76,4.36,0.9,59071.97
5.46,2.38,7.72,4.21,6.16,3.54,9.78,0.69,1.51,6.73,-191240.22
7.34,9.13,1.2,2.72,6.89,1.48,7.8,0.48,8.12,3.74,-322546.26
3.77,7.31,4.16,7.7,5.74,3.99,8.4,0.17,6.53,7.3,-378926.3
1.45,1.65,0.44,5.47,1.06,2.27,2.85,0.64,4.32,9.67,-450547.05
4.29,2.29,1.35,3.61,5.32,1.9,9.93,2.49,1.54,5.12,-137503.99
7.98,6.98,5.32,0.97,2.33,0.59,1.49,4.21,1.82,2.71,-115318.99
6.07,1.7,4.62,6.82,9.21,6.99,7.36,6.36,6.22,7.78,121031.32
4.43,6.94,3.1,3.59,4.81,6.92,2.19,3.29,0.08,3.29,3960.55
2.76,5.19,5.22,6.98,0.62,0.2,8.39,6.25,5.29,9.93,-636086.06
3.79,5.23,6.27,3.89,5.75,4.26,3.34,6.08,1.69,9.69,-414044.23
1.89,7.32,3.58,1.3,1.75,7.36,4.2,8.7,2.98,3.22,84708.63
5.03,0.87,9.46,4.23,6.57,3.75,0.34,4.84,9.63,9.14,-440071.91
0.31,3.63,4.19,8.93,4.82,7.53,6.06,8.09,2.28,8.79,-378942.59
4.01,3.75,1.93,9.39,2.13,2.79,9.35,8.0,9.7,2.06,-511012.67
0.5,9.95,4.42,5.59,3.44,3.67,0.06,2.06,5.03,7.06,-543434.43
1.29,7.74,4.45,2.62,4.28,7.24,0.97,4.22,5.99,3.69,-40037.58
0.32,9.05,5.78,2.16,1.3,8.7,3.87,2.38,6.06,7.81,-202940.35
1.52,4.99,9.29,2.13,8.95,9.18,0.7,1.27,8.69,3.32,426127.8
2.19,3.14,1.29,0.3,6.87,1.63,5.76,7.67,7.27,2.86,75893.54
6.38,5.51,5.36,0.94,5.14,9.09,4.19,5.92,5.06,9.13,-51896.82
7.62,4.08,8.56,1.52,1.4,5.18,3.52,5.11,8.15,3.79,-105377.44
2.34,0.48,0.05,4.55,2.39,6.15,1.97,0.03,3.54,7.43,-88315.34
8.36,4.88,5.16,9.18,0.85,7.78,2.85,1.43,5.95,9.17,-586472.3
8.98,8.49,3.79,7.12,7.74,6.24,7.03,3.23,8.69,0.48,-270171.59
3.09,4.59,3.99,0.0,4.52,9.41,1.74,4.41,3.08,9.47,-41069.54
8.69,9.09,3.9,9.45,2.96,8.0,8.5,6.08,7.45,1.29,-620751.44
3.9,0.76,5.52,4.89,9.61,5.7,4.98,2.73,6.69,2.38,360597.51
8.74,4.87,1.85,4.48,4.96,2.14,2.6,6.8,8.57,0.93,-102019.4
0.28,8.71,0.36,6.67,1.4,1.4,4.85,5.65,1.91,9.63,-698097.21
8.86,1.96,5.05,1.27,4.03,7.01,1.66,7.61,6.09,0.64,48224.88
3.34,6.05,8.77,1.55,1.97,2.34,7.72,7.87,5.56,4.0,-84876.59
5.66,1.8,7.37,5.2,5.57,3.96,7.13,1.65,2.41,2.51,-46630.34
6.56,9.36,6.59,7.41,7.51,2.6,8.48,0.66,1.36,3.04,-404074.37
6.67,7.8,7.99,3.67,1.96,8.65,6.74,4.31,5.09,5.94,-15952.72
6.99,1.22,3.31,7.64,6.84,8.03,7.77,1.94,5.97,5.03,5118.47
9.31,3.37,0.0,1.28,9.9,4.74,4.37,8.76,0.36,3.08,451966.57
3.44,2.27,4.29,0.69,1.57,9.9,9.69,1.44,9.52,8.6,-15366.14
7.99,9.34,6.32,1.69,2.49,0.43,6.4,8.91,2.44,3.23,-279108.75
1.9,0.69,5.01,9.59,7.44,5.16,7.33,9.67,5.18,3.78,-168381.52
8.66,1.72,7.26,2.66,6.34,4.8,9.13,8.09,5.68,8.74,-312835.13
1.48,0.13,9.2,5.88,7.7,3.71,2.21,6.91,2.29,7.34,-52296.17
0.82,5.97,6.8,7.46,1.33,9.49,4.15,2.67,9.18,4.7,95966.28
2.23,6.17,6.7,5.43,6.03,8.2,6.64,0.64,7.28,0.32,83053.07
2.52,7.98,4.82,7.08,8.95,3.14,7.55,3.29,8.42,7.06,-150019.94
0.32,1.34,8.17,7.09,0.04,9.47,7.46,8.34,9.63,2.8,159394.44
0.8,7.1,6.06,7.66,3.04,7.42,0.61,9.44,3.91,2.12,12833.65
9.98,0.98,8.76,2.3,8.5,9.09,0.46,3.47,0.79,8.04,161904.74
5.08,3.83,5.78,1.28,7.0,9.22,5.11,9.05,9.42,9.49,-11907.14
4.85,0.22,7.63,4.9,9.75,0.46,0.59,4.22,8.63,2.65,303728.86
6.54,6.93,8.81,4.38,7.0,4.88,0.85,3.38,0.04,0.66,-52193.54
6.94,8.65,8.3,3.45,5.85,9.4,0.26,5.31,9.92,4.97,-29943.31
2.19,3.54,7.4,2.09,6.13,2.85,0.32,4.29,6.14,0.2,7002.28
9.89,8.82,7.99,6.15,6.29,9.53,9.3,6.74,3.19,0.73,-80006.8
6.19,3.49,5.69,1.85,6.0,5.97,5.67,3.8,3.87,1.03,41323.46
9.98,7.45,7.44,5.42,9.85,0.17,8.4,0.75,0.64,7.02,20018.6
2.41,1.38,8.59,2.71,7.49,3.17,4.18,4.85,4.35,7.53,-59462.63
5.96,0.7,0.59,4.92,5.08,5.09,4.72,3.17,1.74,2.25,2776.45
7.67,4.87,9.64,5.38,4.11,0.78,8.87,2.61,2.77,1.32,-210296.89
7.32,6.32,7.24,7.38,0.53,2.35,5.73,1.53,9.67,8.9,-597558.3
6.09,6.8,9.65,4.56,3.05,7.95,2.11,8.08,8.7,3.27,-17956.9
4.64,2.14,1.44,6.61,3.46,6.78,6.88,1.54,5.32,0.47,-26698.55
2.73,9.34,6.87,4.3,7.44,6.75,4.52,0.36,8.72,3.38,-234620.12
2.88,8.83,2.33,4.63,1.06,6.58,3.46,3.65,3.41,3.05,-192392.25
7.54,5.25,9.23,5.91,7.1,1.08,2.91,3.45,0.09,3.56,-63681.39
1.79,6.35,0.36,4.63,1.55,3.21,8.45,4.7,0.28,9.21,-448468.17
1.32,1.57,3.61,2.52,1.48,6.71,0.88,8.64,1.98,9.78,-304469.35
5.0,1.83,4.67,6.95,3.76,7.61,6.92,2.77,0.26,6.98,-76271.39
