X1,X2,X3,X4,y
0.46,4.34,7.03,9.74,0.84
2.21,3.97,3.19,1.03,40.93
9.51,8.69,7.86,4.98,99.02
5.93,6.7,5.1,4.09,70.93
6.04,7.65,2.73,8.57,57.44
0.33,4.75,0.01,9.37,-1.94
5.57,9.99,1.63,4.37,89.2
3.68,0.32,8.67,4.52,11.42
5.21,9.39,5.96,1.64,94.33
0.46,6.69,9.6,3.65,33.97
9.58,0.8,7.9,0.1,74.89
3.55,1.72,2.51,1.25,35.89
4.53,6.76,3.08,9.38,35.84
0.17,6.39,5.46,7.33,17.23
8.85,2.56,0.37,2.69,71.93
8.45,2.22,5.72,5.21,57.45
8.06,0.4,7.06,5.29,46.63
6.8,0.83,8.86,7.41,24.16
6.93,8.27,2.62,6.45,80.67
5.96,7.42,8.27,1.3,89.93
5.24,1.62,5.73,1.83,44.37
7.49,8.34,5.6,9.09,70.78
7.36,1.68,6.28,5.98,46.41
5.86,1.36,7.77,8.17,17.59
8.61,1.65,9.13,3.77,59.78
1.12,4.75,2.17,4.95,15.66
4.8,9.57,2.21,4.68,78.53
6.4,6.38,7.74,7.93,56.21
1.01,8.24,2.94,4.4,44.47
5.2,0.33,8.03,2.8,34.5
6.01,9.95,0.76,9.48,66.06
9.51,7.63,3.09,0.67,107.33
6.03,0.59,8.96,2.93,41.03
4.64,8.47,1.06,1.09,85.42
6.55,8.64,2.73,6.45,77.18
0.08,3.52,4.43,2.33,19.37
3.79,7.02,9.09,3.88,59.31
2.44,5.72,5.95,5.73,35.94
9.05,9.53,1.68,2.97,112.71
9.39,7.73,0.79,6.79,84.93
8.36,9.92,3.82,1.26,110.86
2.09,8.63,1.91,7.14,42.81
2.97,7.16,1.6,1.55,67.02
3.43,3.39,3.0,3.88,32.95
5.93,6.83,7.59,7.56,57.13
8.2,3.5,2.78,5.11,61.79
8.52,8.4,9.13,9.45,73.87
1.2,3.72,2.56,9.55,-2.87
9.86,4.8,1.19,5.1,82.79
5.84,8.21,0.38,5.63,67.58
2.96,2.2,9.16,2.55,29.07
8.7,7.56,0.8,7.94,72.45
4.73,2.09,5.01,5.18,30.57
3.99,10.0,1.17,5.42,72.58
0.4,1.95,2.23,6.52,-4.75
6.79,5.03,3.89,3.19,70.13
1.13,3.49,4.81,8.24,0.24
6.29,0.43,4.88,4.58,35.56
2.15,4.96,4.76,7.05,22.34
6.5,7.83,5.62,2.9,87.71
8.58,6.28,1.79,5.53,83.35
6.51,4.79,2.67,4.28,65.49
2.63,0.43,3.83,8.8,-9.4
8.18,0.04,7.21,0.67,66.77
4.81,2.24,0.81,0.17,56.93
1.22,9.03,8.36,2.08,57.45
4.96,1.43,1.82,2.36,38.33
0.56,8.23,2.5,8.31,25.33
7.49,1.86,4.14,7.19,38.57
1.91,8.68,7.6,2.15,62.21
2.32,3.0,7.7,9.71,-0.27
0.92,9.21,6.25,3.16,53.97
3.51,3.75,9.52,8.45,15.62
8.81,1.65,7.99,5.58,57.16
1.3,9.39,2.28,5.72,48.05
6.98,4.42,3.46,8.91,42.83
9.08,6.8,1.98,5.8,83.46
7.76,2.18,9.59,8.79,38.15
7.16,4.48,7.6,4.25,67.02
5.04,1.43,4.77,6.85,19.39
8.83,8.39,8.59,9.21,76.66
5.69,6.69,7.31,0.75,79.87
1.67,6.44,4.92,7.85,26.22
9.58,9.58,4.36,0.56,125.74
2.8,3.92,1.45,2.22,37.64
3.87,6.25,2.2,9.02,33.78
7.16,1.49,3.62,4.6,45.62
0.93,6.23,8.94,7.51,18.57
6.11,4.97,0.17,5.67,58.33
0.21,6.25,4.98,4.45,26.03
3.17,8.87,2.78,6.49,52.99
4.83,8.61,9.41,8.4,55.92
4.59,4.59,3.36,6.36,42.0
2.4,2.45,1.43,1.64,31.45
8.04,1.08,3.72,6.21,38.38
6.89,7.51,3.14,6.1,74.61
6.17,3.27,8.9,6.6,42.41
8.48,5.46,2.47,0.32,96.0
3.94,1.08,1.45,4.59,22.1
1.36,0.58,0.65,8.89,-22.62
2.4,3.72,4.19,2.44,32.43
6.57,6.08,2.29,3.95,68.97
4.59,4.28,2.95,1.6,54.14
3.51,6.4,3.02,9.21,33.78
1.47,3.25,5.6,5.95,11.9
5.56,4.13,9.9,2.05,58.49
0.33,6.32,0.49,1.19,38.87
2.54,0.09,4.14,8.01,-14.24
0.38,8.31,0.49,3.49,43.55
2.33,4.91,3.99,7.65,21.03
2.35,3.11,8.98,8.83,9.58
4.51,4.56,2.09,2.51,57.1
7.18,1.11,4.39,2.79,50.49
0.33,0.35,7.65,8.86,-21.62
5.47,0.25,1.3,0.51,42.85
9.02,6.3,6.96,5.41,81.89
2.74,9.98,3.47,3.25,73.81
2.15,2.93,8.14,9.83,-1.9
3.16,8.13,0.04,1.73,69.75
0.13,2.08,5.08,9.36,-18.71
4.66,2.47,8.52,0.37,52.58
9.85,5.6,6.31,3.14,93.61
7.48,5.06,3.15,1.68,78.73
5.49,3.36,3.54,6.0,38.1
1.82,7.92,3.99,9.78,27.31
8.48,1.02,2.74,4.8,51.54
1.4,4.39,8.98,3.83,31.14
8.4,4.9,1.67,2.4,80.3
6.48,8.2,4.77,3.75,80.39
9.41,4.28,2.33,3.13,84.44
7.43,3.93,5.0,9.14,41.25
2.44,3.95,9.38,4.5,26.84
3.34,9.24,6.18,6.66,57.17
0.85,5.85,4.96,8.22,10.08
3.31,0.92,8.65,3.44,20.99
6.65,3.06,4.97,4.94,47.26
8.15,5.66,3.33,4.22,77.16
9.52,4.18,5.49,9.16,57.25
4.82,4.11,0.95,7.63,35.49
5.93,8.7,2.84,6.23,73.7
7.11,5.21,2.47,4.68,63.72
5.23,4.14,3.09,0.91,58.88
5.43,4.26,9.82,3.03,58.4
0.13,9.88,8.44,8.63,33.05
4.99,8.48,2.67,8.87,55.77
0.86,4.56,2.69,1.26,32.97
8.21,8.56,7.41,8.32,82.93
8.8,0.2,2.92,1.99,60.61
5.36,5.65,1.7,5.58,46.19
6.1,0.19,6.9,9.34,12.99
5.64,3.64,5.02,3.64,50.71
7.65,4.89,7.38,6.1,64.52
5.17,3.75,7.86,5.7,38.78
5.72,7.54,2.85,4.33,74.19
6.45,3.59,6.5,0.44,69.58
2.61,9.97,9.38,0.62,79.34
9.0,4.98,5.75,0.81,95.65
6.81,7.93,6.89,2.24,89.14
8.54,5.68,2.15,0.49,98.07
3.38,2.69,8.87,9.89,8.13
1.68,6.02,0.6,4.11,35.96
0.57,0.45,5.12,5.22,-13.28
3.97,5.07,0.08,3.07,46.01
5.46,1.7,0.06,8.21,22.79
3.12,2.67,9.39,4.21,30.03
5.94,2.08,9.91,5.42,37.96
7.9,8.04,8.87,5.85,86.2
5.21,3.14,0.19,9.99,19.28
9.61,2.66,4.73,8.97,51.88
2.67,6.93,4.93,4.72,47.65
3.36,0.4,3.29,5.96,5.96
7.85,0.44,3.92,8.55,31.36
1.21,9.26,9.84,1.33,63.96
6.5,9.68,7.84,5.33,92.62
1.64,0.16,2.5,7.37,-12.42
3.8,6.29,5.62,0.42,67.99
2.6,4.22,9.6,4.13,30.94
7.65,7.22,9.96,3.21,87.18
3.35,3.43,7.03,7.17,16.43
4.81,2.82,9.01,2.61,47.6
2.66,3.17,7.85,6.03,19.43
7.85,5.52,3.2,5.65,70.63
0.41,1.85,4.78,9.98,-17.76
0.82,8.09,5.7,4.64,38.75
3.72,3.7,7.7,3.17,41.19
0.7,3.89,1.37,2.18,22.49
8.65,2.29,9.73,5.62,54.81
7.3,3.45,5.96,3.87,64.92
0.56,6.48,5.95,5.47,20.4
9.21,6.49,5.99,0.72,102.89
2.57,8.49,3.83,7.7,45.16
4.64,4.69,6.58,4.93,48.11
0.03,6.08,5.41,4.79,23.32
8.96,2.08,4.57,4.48,63.73
4.68,0.24,2.18,0.02,33.15
3.41,2.28,6.47,9.55,8.21
5.3,4.22,2.12,8.03,37.97
7.25,0.44,2.59,0.84,58.44
4.66,0.09,3.33,0.53,38.84
1.16,8.18,3.19,7.6,31.32
3.82,4.64,2.76,1.15,57.86
4.73,1.64,1.8,7.27,16.15
0.3,1.97,2.54,1.1,18.0
8.78,2.15,5.96,6.95,53.94
5.41,9.69,8.59,5.88,81.29
2.37,6.32,3.36,4.2,42.72
6.6,8.82,7.04,0.74,101.79
7.37,6.11,7.1,4.64,67.54
0.78,7.56,4.44,7.06,27.81
6.56,2.83,3.2,8.49,36.1
8.33,6.31,5.46,4.39,85.86
9.91,7.18,6.75,5.78,93.46
3.37,6.3,5.13,6.96,43.7
1.86,5.69,3.22,3.81,35.69
3.0,9.8,1.21,8.82,45.92
9.44,1.8,0.03,5.75,61.76
0.35,1.52,5.49,1.34,8.71
7.0,7.97,9.74,0.15,105.69
1.58,8.92,6.58,8.99,30.35
8.9,8.35,1.71,7.56,89.41
4.47,5.38,6.91,2.19,62.34
7.42,6.46,1.08,9.89,54.62
9.75,2.11,6.39,5.15,63.64
7.47,5.66,3.7,1.78,80.86
1.13,5.77,0.01,6.97,18.63
3.03,3.84,4.61,8.55,19.68
1.14,1.14,0.44,4.86,-1.23
4.25,4.01,5.9,2.51,52.88
7.74,0.63,6.25,3.15,48.89
6.18,6.71,3.84,9.03,54.11
2.51,4.08,1.85,0.67,42.4
6.35,4.5,5.74,4.85,61.07
9.1,9.19,1.96,5.16,105.99
2.77,2.12,0.34,2.98,24.54
6.79,0.84,7.03,1.46,57.81
4.54,5.0,7.81,6.85,44.24
0.75,1.82,8.42,8.97,-13.75
2.0,7.48,7.86,4.97,47.25
8.22,6.95,7.87,2.7,96.17
2.31,7.57,0.21,1.34,55.35
6.8,2.89,6.22,5.84,47.46
2.44,7.13,9.48,2.51,60.51
8.5,3.7,5.42,1.05,82.27
7.08,2.55,5.57,5.85,49.79
7.41,0.53,9.47,9.03,25.9
3.86,5.87,3.2,5.61,43.95
6.8,0.02,9.87,8.42,17.72
2.31,7.66,2.7,1.88,62.65
5.59,1.16,2.86,4.59,33.13
2.88,9.33,0.38,8.35,44.94
0.44,8.56,8.41,4.44,40.27
5.43,4.58,9.75,5.91,53.57
2.55,0.81,9.82,5.9,11.53
7.73,6.38,3.85,3.43,84.2
0.3,6.0,8.69,9.12,8.14
5.89,6.87,2.83,8.89,57.09
2.26,9.33,8.85,1.57,69.46
7.47,6.68,5.51,3.57,85.02
7.51,6.6,2.58,0.24,100.22
7.84,6.24,2.23,5.34,65.38
8.4,8.07,8.28,1.64,104.47
9.44,2.98,7.56,1.65,83.91
8.92,5.23,1.78,1.96,94.87
0.86,7.09,0.25,8.19,16.39
6.55,2.05,3.27,2.16,50.14
8.57,0.84,3.91,9.93,29.89
3.32,3.71,2.16,8.92,12.76
8.92,4.58,0.38,2.26,83.59
9.09,8.9,0.13,7.95,88.67
4.86,3.94,2.9,5.88,39.18
7.71,9.78,7.37,9.92,80.63
8.7,5.05,8.32,5.1,75.97
4.43,0.56,9.62,8.21,7.09
9.17,5.76,3.74,0.7,101.12
9.95,3.03,0.62,3.26,77.79
7.43,2.84,3.87,5.91,52.41
0.82,1.78,0.2,4.19,5.53
6.9,7.34,4.87,8.45,58.88
3.11,2.89,1.19,4.88,26.38
5.46,0.25,9.12,1.38,39.54
8.08,4.36,6.88,4.7,65.23
9.9,9.49,3.25,5.79,104.63
5.32,8.99,0.46,9.15,56.88
6.69,6.64,2.25,8.8,55.96
10.0,0.42,2.3,3.3,62.21
0.59,9.37,5.31,8.53,32.67
7.62,4.92,9.66,0.02,90.11
7.16,6.41,3.93,9.27,59.95
2.69,8.89,8.24,7.2,46.82
8.78,0.16,6.01,5.08,47.63
8.11,4.9,1.44,2.58,80.69
7.27,5.6,5.62,5.73,66.35
8.11,4.85,8.74,5.31,68.96
1.47,4.93,7.07,9.59,3.03
2.48,9.98,3.53,6.98,49.68
8.18,5.23,9.97,8.76,59.6
2.17,7.87,4.15,5.31,53.09
9.92,7.89,0.41,0.17,125.07
3.62,9.81,6.03,9.43,58.37
4.97,4.5,7.13,8.46,34.75
2.66,4.22,1.14,0.4,40.3
3.97,4.79,7.83,3.22,47.81
0.17,6.26,7.42,2.22,36.06
9.21,5.25,8.79,3.99,88.69
3.94,5.34,9.34,4.75,46.35
5.98,6.72,1.71,6.96,61.37
0.93,6.2,1.84,8.21,14.48
8.83,9.32,8.9,0.42,124.47
2.46,4.19,9.45,2.52,36.74
5.4,1.36,8.74,4.83,30.48
8.61,9.45,7.87,3.26,106.45
3.7,7.4,6.36,9.4,40.36
5.21,8.03,1.02,9.06,53.98
6.14,0.5,2.15,7.28,19.01
9.36,8.01,1.36,9.9,77.37
2.63,4.14,3.73,8.18,17.46
2.98,1.82,7.92,8.01,4.71
8.06,2.2,1.59,8.99,37.64
5.91,1.95,6.96,0.42,56.03
8.13,2.57,2.07,9.75,41.4
6.66,5.31,6.16,2.23,80.12
5.71,3.74,5.56,5.93,42.74
5.32,2.94,1.41,6.96,38.37
8.77,7.91,4.13,5.71,86.5
9.03,4.75,7.49,3.73,79.78
4.83,9.86,9.85,6.21,77.26
4.78,7.61,5.26,2.57,75.93
5.51,9.79,2.91,8.4,66.9
9.0,0.32,8.11,7.45,37.26
2.37,5.35,6.79,7.97,24.6
8.14,6.24,7.2,0.88,93.19
7.56,2.78,8.4,8.33,42.96
5.55,6.14,0.82,4.18,63.69
0.94,7.33,4.91,3.99,38.69
9.3,2.45,9.4,8.19,53.08
6.93,7.75,0.84,0.97,101.09
3.6,6.53,5.88,6.31,42.78
8.1,0.4,6.91,8.42,28.59
8.7,7.51,4.3,0.66,107.78
6.2,8.45,1.55,5.03,77.61
2.78,7.44,3.35,1.83,59.27
2.08,0.73,3.18,8.73,-10.29
1.19,7.24,5.25,5.87,38.53
8.7,5.47,9.58,7.13,70.49
2.84,2.98,8.83,3.87,23.29
3.24,5.82,2.55,5.57,39.91
5.1,1.38,2.24,4.48,31.63
2.99,4.1,1.98,5.74,22.82
8.51,8.63,4.37,5.44,98.3
1.76,7.75,9.0,9.34,29.64
1.12,4.81,5.84,3.96,17.37
3.84,3.45,1.1,6.33,26.28
1.53,2.81,4.33,5.08,8.81
1.65,5.67,9.83,6.03,30.08
4.42,7.28,0.81,0.5,78.32
0.53,8.4,0.88,7.91,27.11
6.75,5.56,1.37,4.89,65.74
6.23,3.74,6.1,9.65,33.54
0.76,0.92,4.34,5.01,-2.99
5.45,2.82,6.33,4.09,50.45
8.01,7.76,0.85,0.86,104.07
3.37,4.6,3.19,1.77,49.15
3.19,9.8,2.21,8.65,55.84
6.2,8.83,4.33,1.52,92.23
3.89,3.4,2.31,2.76,40.64
3.4,3.87,1.31,4.51,36.61
8.52,7.27,8.31,0.81,107.2
4.17,0.11,7.85,1.21,32.87
0.34,7.76,5.91,7.25,23.65
9.63,4.74,4.27,2.19,97.19
5.8,8.54,1.2,5.95,80.6
5.8,9.42,6.28,0.39,101.48
7.08,9.88,1.84,0.45,109.63
8.67,8.97,8.12,8.21,88.82
2.25,1.54,8.47,0.42,31.06
2.15,4.12,7.95,4.86,33.4
1.48,3.96,5.97,7.53,10.69
4.1,9.24,4.27,9.31,55.75
0.8,5.0,7.6,1.62,31.15
7.51,1.9,9.3,6.95,40.33
9.57,2.8,1.39,0.4,85.64
5.31,9.42,6.89,8.74,66.03
8.74,3.0,1.0,3.32,68.73
4.93,4.02,0.55,6.74,36.77
2.69,8.87,5.24,6.34,52.51
8.97,3.62,4.35,5.65,71.12
6.11,3.7,1.62,8.83,30.26
2.58,2.78,9.14,8.04,9.77
8.48,5.83,4.62,6.05,76.24
0.98,4.39,3.81,8.65,6.98
4.08,5.05,6.27,6.85,40.85
2.71,6.15,7.05,7.84,28.87
2.05,9.74,1.82,8.57,48.6
0.62,8.99,6.32,2.21,47.99
0.65,1.32,8.61,9.04,-16.84
7.78,6.69,8.74,7.67,74.77
2.01,2.47,0.63,9.65,-5.62
0.14,2.79,1.46,6.0,-2.06
4.09,0.87,6.43,4.46,18.47
6.17,7.52,0.72,3.17,76.28
0.51,4.05,1.31,9.65,-9.22
6.39,2.11,9.36,7.43,32.0
7.21,0.4,0.42,2.59,45.95
9.4,3.68,4.5,7.25,63.91
6.39,3.4,7.72,0.69,64.28
0.79,0.57,4.87,5.72,-7.14
9.18,4.73,0.23,2.31,87.91
2.85,2.28,1.11,2.35,28.3
4.15,7.83,7.99,9.58,45.47
5.78,7.96,7.62,7.14,67.15
7.1,1.45,3.94,1.76,61.72
3.69,2.32,1.86,3.77,28.78
0.07,2.85,6.1,2.89,10.85
0.25,9.38,5.77,9.66,25.44
8.83,0.42,4.8,7.61,43.94
1.38,8.76,8.89,9.14,30.57
1.7,3.21,3.33,8.52,-0.32
5.9,8.1,8.27,8.65,62.17
6.92,9.35,4.01,3.84,94.46
4.49,3.74,9.78,6.67,30.33
1.15,7.87,0.43,1.67,44.46
7.57,2.39,8.41,2.75,60.34
1.21,7.96,7.61,9.83,28.26
5.1,9.86,5.69,5.59,76.61
7.25,4.5,5.16,3.73,66.31
1.93,3.41,8.93,4.3,24.31
8.72,9.03,0.66,3.47,104.05
8.46,4.07,4.04,8.41,55.22
2.6,5.5,4.49,0.18,57.18
6.87,2.85,1.8,9.55,26.73
1.38,6.51,7.61,2.48,44.39
8.68,7.75,7.06,6.82,87.48
2.27,2.36,5.3,9.69,-8.01
7.85,5.18,5.37,4.74,75.04
9.13,2.21,7.85,6.69,56.1
9.7,7.66,7.39,1.5,115.02
4.44,3.94,9.2,1.53,55.34
5.38,0.4,4.18,3.97,30.78
6.8,4.94,4.92,7.44,52.81
0.39,7.16,8.09,6.04,21.97
3.86,2.84,8.88,1.21,51.21
0.78,5.85,0.04,0.91,40.21
4.01,3.12,0.71,1.15,46.68
0.28,4.92,0.2,9.85,-3.24
5.27,1.93,4.53,9.43,11.9
9.06,6.52,9.22,2.96,96.38
1.7,7.4,0.56,6.25,34.79
2.12,8.34,1.58,0.09,65.71
6.99,3.78,5.11,1.4,66.38
4.72,1.3,8.46,2.83,36.99
2.42,1.18,2.07,1.28,21.84
9.14,0.43,0.04,6.06,50.98
5.83,9.39,2.59,9.6,58.58
6.29,8.2,1.47,6.89,70.24
6.37,7.25,0.36,9.2,54.07
0.81,8.14,1.66,1.59,53.45
1.81,2.27,2.3,8.71,-2.28
6.44,7.25,4.31,9.9,58.91
8.84,1.97,2.12,0.52,76.97
1.57,0.98,9.62,0.14,21.2
1.29,9.83,5.63,0.73,71.44
4.84,3.85,6.79,6.97,32.43
4.07,9.23,3.68,9.3,57.56
7.05,1.05,4.87,6.86,37.61
6.29,8.18,3.05,5.78,72.09
3.39,3.06,3.74,7.27,16.86
2.67,6.14,9.65,1.85,53.12
3.98,6.37,0.63,7.26,45.68
9.69,6.55,4.85,5.49,86.28
5.04,9.97,1.47,3.62,83.92
1.3,9.9,8.5,9.82,34.07
8.75,3.25,8.86,4.35,67.48
8.4,8.26,7.02,8.56,78.64
0.68,5.45,8.8,8.14,9.54
9.72,9.21,8.29,0.47,126.72
9.37,8.94,0.81,4.11,108.78
5.23,2.4,7.74,8.5,27.1
7.91,2.52,8.08,4.26,54.48
8.12,5.52,4.98,3.83,81.74
0.84,8.02,6.97,5.43,37.85
2.54,8.82,0.85,6.46,51.63
2.53,9.64,7.8,1.32,72.16
5.53,8.02,6.34,2.99,77.68
2.31,9.66,0.71,3.39,64.4
9.07,2.62,3.57,5.07,63.68
6.34,7.63,3.37,4.42,78.44
8.56,6.73,2.69,0.77,100.14
3.17,6.41,8.32,1.49,60.26
5.56,5.86,9.81,4.8,60.81
3.2,8.06,5.96,0.45,70.05
1.44,2.59,7.19,9.02,-4.01
0.21,5.94,8.02,0.38,47.82
6.75,6.53,7.88,0.38,93.96
3.0,1.22,8.22,8.44,-0.24
5.76,7.98,9.22,1.66,87.94
4.36,7.38,9.46,5.73,57.12
7.91,2.92,8.24,9.89,34.96
8.62,9.26,9.6,0.11,123.92
6.08,5.34,9.02,3.89,61.8
2.98,7.08,6.85,0.84,69.21
0.17,8.52,4.21,8.95,21.1
0.13,9.89,1.82,9.54,28.37
3.37,1.58,0.07,7.59,3.97
7.85,7.86,8.28,8.23,74.77
8.39,8.63,4.58,9.53,80.91
2.75,6.33,0.51,5.28,42.45
7.92,3.1,2.46,8.15,45.71
2.16,9.74,8.99,1.84,72.05
6.55,5.06,4.18,8.62,37.42
3.44,5.62,4.31,3.75,49.81
6.52,5.8,7.3,7.74,55.87
6.45,5.35,1.12,5.22,57.04
1.84,8.02,9.27,8.76,35.05
9.68,0.57,1.59,2.02,65.41
0.64,0.69,0.59,6.04,-10.26
5.72,4.89,1.33,0.55,69.99
8.44,9.4,5.06,3.98,105.29
9.8,5.08,0.82,3.75,88.03
9.17,9.07,3.25,1.61,118.18
8.96,9.43,9.7,3.3,112.54
3.83,8.18,5.82,5.44,61.42
6.95,4.32,3.26,1.44,79.44
0.91,8.47,0.6,0.5,60.09
7.86,0.27,8.94,1.84,59.23
0.64,8.7,9.78,8.05,27.19
3.81,5.04,3.67,2.68,49.54
4.83,3.09,6.69,2.73,47.2
8.53,0.49,4.05,5.1,44.52
1.47,0.12,8.32,1.2,13.49
4.25,1.11,1.62,8.43,4.44
7.74,4.97,1.78,7.55,57.39
4.64,0.64,6.67,3.34,35.41
6.34,8.97,4.04,2.13,99.42
3.2,5.04,2.52,3.02,46.13
0.93,5.01,8.28,9.47,5.48
4.07,5.79,1.93,9.66,28.75
2.04,4.43,6.78,1.12,39.18
4.49,7.45,8.95,5.17,63.82
9.49,0.42,7.5,1.11,68.81
7.67,8.99,4.93,2.96,98.73
5.51,9.8,6.11,0.63,101.05
5.38,1.12,7.73,7.39,19.06
1.77,3.32,1.35,4.31,20.69
6.47,7.36,1.65,5.64,69.7
5.51,0.25,8.76,6.66,18.77
8.62,1.79,0.27,2.91,64.26
2.34,9.2,9.31,5.84,54.72
3.23,6.45,6.35,0.52,64.43
1.72,5.95,4.7,0.92,48.38
4.21,5.64,3.11,1.42,61.77
8.61,2.33,0.78,7.93,45.83
7.63,3.3,8.12,2.79,65.99
1.71,7.44,2.46,7.88,29.6
4.57,1.65,1.76,7.96,16.13
0.33,5.85,1.46,7.91,4.24
9.41,2.27,7.02,8.49,58.44
5.2,8.52,9.06,7.43,61.63
8.72,4.34,0.44,4.39,69.13
7.14,4.09,1.31,3.74,67.08
2.31,3.33,9.4,8.93,6.79
2.22,5.88,4.39,6.04,30.51
0.07,7.16,2.04,0.42,44.14
3.01,3.42,1.53,7.86,15.9
8.02,9.8,7.12,0.02,121.52
8.79,0.77,2.06,2.97,63.91
1.72,5.5,1.23,1.61,42.64
8.7,9.65,4.12,9.71,87.02
5.76,1.45,5.97,0.51,56.69
6.51,0.07,5.88,7.52,18.41
5.44,2.66,3.7,7.24,26.51
4.64,9.62,8.92,3.32,87.96
9.91,8.02,4.41,5.9,95.71
9.26,1.31,9.26,6.35,52.12
6.44,9.9,3.53,7.92,81.85
0.59,4.83,2.12,7.53,9.54
5.67,9.85,4.8,6.58,80.83
6.9,9.75,0.74,0.07,111.13
0.39,3.82,5.36,9.03,-5.7
0.24,5.39,2.54,6.42,15.26
6.06,1.53,1.73,3.23,41.34
6.64,4.55,6.65,8.22,47.6
4.56,10.0,6.3,7.53,61.37
4.06,8.44,0.0,6.51,54.71
9.18,3.22,6.76,9.53,50.36
8.67,1.03,8.79,1.5,67.84
4.36,7.97,2.85,1.23,68.98
6.17,0.91,8.05,6.99,30.93
1.83,6.64,9.94,0.6,59.56
9.49,3.42,6.28,2.96,88.06
9.69,4.39,7.12,3.14,82.2
3.82,3.87,4.89,4.28,38.13
7.03,2.05,7.85,9.5,26.53
6.69,1.3,3.78,7.59,28.87
0.82,2.41,8.96,7.8,-6.81
1.98,2.97,9.83,9.36,8.31
4.75,6.41,3.85,2.66,65.97
3.73,3.26,5.91,4.39,32.51
5.43,0.43,0.47,8.67,12.67
6.62,8.85,8.18,4.1,90.26
1.18,2.86,4.75,5.73,10.35
8.93,9.25,2.25,0.87,120.57
3.38,9.1,6.1,2.19,71.13
6.72,2.68,4.11,1.68,59.9
0.85,5.29,5.11,5.78,26.23
5.37,2.31,8.59,1.71,52.8
9.28,9.91,3.08,9.89,93.75
4.33,7.56,9.61,7.83,50.1
0.32,8.1,0.32,3.29,38.85
8.14,5.06,7.27,0.8,90.26
2.87,8.06,5.87,6.45,45.66
0.09,3.18,7.53,3.18,15.08
1.54,0.66,1.9,8.98,-17.56
0.34,7.48,7.19,4.77,33.36
0.65,8.76,4.31,0.35,60.75
2.14,7.42,2.29,1.43,59.09
5.51,0.12,4.41,0.96,35.11
1.36,2.51,5.22,0.09,28.54
8.78,4.67,0.81,7.96,66.04
4.59,8.92,1.12,6.44,62.71
1.92,1.23,2.89,0.97,20.46
0.19,0.22,2.04,4.17,-8.63
3.7,1.09,0.89,5.62,14.45
4.95,1.98,0.86,8.66,13.09
6.82,7.9,6.91,5.22,83.08
9.4,8.6,6.49,9.45,81.81
9.02,0.4,0.76,4.09,49.57
8.46,7.52,4.95,0.1,112.53
4.97,2.53,1.59,5.51,30.75
1.35,0.67,3.71,9.65,-17.21
7.45,3.59,8.84,1.32,73.04
8.9,1.62,0.17,9.94,35.54
0.31,3.47,5.59,7.59,-0.93
4.23,9.86,5.97,6.73,66.57
3.2,8.19,0.22,0.49,74.88
9.33,5.32,6.08,4.04,79.37
3.74,9.43,8.18,3.04,83.31
2.28,9.58,5.34,0.75,74.87
5.79,2.47,6.63,7.55,27.12
8.31,3.21,0.08,0.53,78.08
5.63,8.32,9.01,9.56,60.9
3.0,1.45,4.72,1.41,29.62
3.05,4.62,8.55,0.92,52.23
6.03,2.24,5.77,3.5,49.32
3.35,1.49,5.88,8.71,5.53
3.05,9.6,1.71,4.02,64.85
6.73,2.01,4.13,0.52,59.64
0.03,7.11,2.46,7.45,16.8
7.88,7.26,3.46,6.39,74.01
9.37,9.48,7.3,4.71,113.11
9.67,2.99,3.1,0.86,91.42
5.31,1.56,5.45,1.35,44.46
2.23,6.55,7.46,3.63,52.82
3.39,8.87,4.08,9.79,40.11
3.44,0.85,7.55,9.64,-3.96
3.66,7.46,5.04,4.09,57.94
8.56,7.29,1.93,1.66,104.16
8.11,8.19,5.9,4.93,89.37
3.46,2.8,0.97,0.78,45.11
3.09,4.33,4.31,5.04,40.03
2.41,0.65,6.23,4.13,4.99
2.59,7.77,4.05,7.84,38.37
5.63,7.11,6.89,1.1,85.32
8.22,9.52,3.9,8.88,84.09
5.85,8.5,8.15,1.37,93.66
5.81,7.82,8.73,5.14,69.86
3.46,4.3,1.15,6.55,22.95
6.77,1.31,1.76,6.97,28.69
9.97,3.29,0.44,1.88,86.12
0.74,7.27,0.97,4.52,35.49
9.35,3.41,9.0,0.76,90.55
5.84,7.95,5.64,3.81,81.57
2.75,9.43,9.28,7.56,48.8
3.46,0.71,5.13,8.27,3.77
2.96,7.63,4.97,1.32,63.58
4.84,9.91,7.26,1.87,92.38
2.89,7.21,8.51,1.31,62.63
3.5,9.96,8.09,9.92,52.52
5.0,3.65,8.76,1.13,61.2
6.26,2.86,0.82,1.31,60.24
9.61,9.89,0.71,7.42,98.11
6.9,4.9,3.52,4.78,64.6
1.25,0.98,4.46,1.66,12.66
5.1,7.68,9.1,9.38,58.79
3.64,8.61,5.37,9.39,52.23
4.14,6.22,4.49,1.8,60.05
4.07,4.04,3.63,0.21,56.71
8.26,9.94,6.13,8.32,89.64
9.2,4.79,0.5,5.21,74.36
8.55,6.6,8.62,0.7,103.18
8.3,7.18,3.33,8.47,69.08
7.44,5.57,9.6,4.45,72.49
3.15,2.86,7.85,1.88,39.46
3.85,6.75,5.36,6.64,40.92
1.14,4.03,2.28,3.86,17.0
2.03,4.5,7.78,9.09,18.02
0.17,8.96,8.8,1.82,55.74
4.58,6.82,5.45,1.29,81.01
